TransactionID,Date,Amount,Type,Sender,Receiver,Location,Device,FraudLabel,Risk
TXN001206,2025-10-04 14:00:14.159082,44341,Subscription Payments,Sneha Iyer,Vijay Rao,Chennai,iOS,0,Low
TXN001207,2025-10-05 22:07:14.159082,17468,QR Code Payments,Pooja Nair,Sneha Iyer,Mumbai,iOS,0,Low
TXN001208,2025-10-04 07:04:14.159082,15428,Subscription Payments, Priya Gupta,Deepak Malhotra,Jaipur,iOS,0,Low
TXN001209,2025-10-07 20:44:14.159082,26315,Recharge,Anjali Verma,Anjali Verma,Gwalior,iOS,0,Medium
TXN001210,2025-10-08 01:58:14.159082,33695,Shopping,Anita Sinha,Sneha Iyer,Kanpur,iOS,0,Low
TXN001211,2025-10-04 01:27:14.159082,27406,Shopping,Deepak Malhotra,Anita Sinha,Vijayawada,Android,0,High
TXN001212,2025-10-07 22:27:14.159082,20015,QR Code Payments,Amit Patel,Karan Kapoor,Hyderabad,Android,0,Low
TXN001213,2025-10-04 19:42:14.159082,40015,Recharge,Karan Kapoor,Anjali Verma,Raipur,Android,0,Low
TXN001214,2025-10-03 08:07:14.159082,37319,Bill Payment,Anita Sinha,Pooja Nair,Thane,Android,1,High
TXN001215,2025-10-03 04:12:14.159082,15443,Bill Payment, Priya Gupta,Meena Kumari,Pune,Android,0,Low
TXN001216,2025-10-06 19:55:14.159082,46503,Subscription Payments,Pooja Nair,Pooja Nair,Aurangabad,Android,0,Low
TXN001217,2025-10-07 14:28:14.159082,38827,P2P,Karan Kapoor,Karan Kapoor,Pune,Android,0,Low
TXN001218,2025-10-04 23:56:14.159082,226,Bill Payment,Aakash Choudhary,Aakash Choudhary,Visakhapatnam,Android,0,Low
TXN001219,2025-10-07 12:11:14.159082,27732,P2P,Karan Kapoor,Ravi Singh,Hyderabad,iOS,0,Low
TXN001220,2025-10-04 20:37:14.159082,41663,Shopping,Pooja Nair,Ravi Singh,Kanpur,iOS,0,Low
TXN001221,2025-10-07 14:20:14.159082,44509,P2P,Sunita Das,Vijay Rao,Raipur,iOS,0,Low
TXN001222,2025-10-02 07:38:14.159082,20630,Shopping,Deepak Malhotra,Vijay Rao,Kanpur,iOS,0,Low
TXN001223,2025-10-03 09:06:14.159082,40064,Recharge,Anita Sinha,Meena Kumari,Pune,iOS,0,Low
TXN001224,2025-10-06 08:23:14.159082,44427,Recharge,Vikram Joshi,Pooja Nair,Mumbai,iOS,0,Low
TXN001225,2025-10-06 18:18:14.159082,3468,QR Code Payments,Meena Kumari,Rohan Mehta,Visakhapatnam,iOS,0,Low
TXN001226,2025-10-07 10:21:14.159082,3897,QR Code Payments,Vijay Rao, Priya Gupta,Bangalore,Android,0,Low
TXN001227,2025-10-05 17:28:14.159082,47982,Subscription Payments,Sneha Iyer,Rohan Mehta,Thane,Android,0,Low
TXN001228,2025-10-07 10:23:14.159082,13818,Bill Payment,Kavita Reddy,Ravi Singh,Hyderabad,iOS,0,Low
TXN001229,2025-10-07 12:34:14.159082,34660,Subscription Payments,Vijay Rao,Amit Patel,Coimbatore,Android,0,Low
TXN001230,2025-10-06 07:03:14.159082,11153,Shopping,Manish Tiwari,Amit Patel,Aurangabad,Android,1,Low
TXN001231,2025-10-02 13:03:14.159082,22216,Subscription Payments,Rohan Mehta,Anjali Verma,Chennai,Android,0,Low
TXN001232,2025-10-04 05:03:14.159082,36344,P2P,Vijay Rao,Manish Tiwari,Raipur,Android,0,Low
TXN001233,2025-10-04 22:05:14.159082,36285,Shopping,Rajesh Kumar,Manish Tiwari,Jodhpur,Android,0,Low
TXN001234,2025-10-05 00:14:14.159082,1745,QR Code Payments,Vijay Rao,Kavita Reddy,Gwalior,iOS,0,Low
TXN001235,2025-10-03 18:41:14.159082,47623,Recharge,Kavita Reddy,Pooja Nair,Pune,Android,0,Low
TXN001236,2025-10-04 21:59:14.159082,19356,QR Code Payments,Sneha Iyer, Priya Gupta,Jaipur,iOS,0,Low
TXN001237,2025-10-02 19:14:14.159082,35940,Bill Payment,Rajesh Kumar,Anjali Verma,Aurangabad,iOS,0,Low
TXN001238,2025-10-04 04:12:14.159082,34722,Shopping,Rohan Mehta,Manish Tiwari,Delhi,iOS,1,Low
TXN001239,2025-10-06 03:02:14.159082,37530,Shopping,Neha Sharma,Manish Tiwari,Delhi,Android,0,Low
TXN001240,2025-10-02 23:41:14.159082,39382,P2P,Sunita Das,Suresh Yadav,Visakhapatnam,iOS,0,High
TXN001241,2025-10-05 08:36:14.159082,2808,Bill Payment,Amit Patel,Meena Kumari,Hyderabad,iOS,1,Low
TXN001242,2025-10-07 18:40:14.159082,11794,Recharge,Deepak Malhotra,Vikram Joshi,Kochi,iOS,0,Medium
TXN001243,2025-10-06 14:18:14.159082,9624,Shopping,Kavita Reddy,Rajesh Kumar,Lucknow,iOS,0,Medium
TXN001244,2025-10-03 03:58:14.159082,31980,Shopping,Sneha Iyer,Anita Sinha,Jodhpur,Android,0,Low
TXN001245,2025-10-02 15:15:14.159082,39324,P2P,Rohan Mehta, Priya Gupta,Kanpur,iOS,0,Low
TXN001246,2025-10-06 15:08:14.159082,37080,Subscription Payments,Rajesh Kumar,Aakash Choudhary,Delhi,iOS,0,Low
TXN001247,2025-10-01 19:20:14.159082,32509,Recharge,Pooja Nair,Anita Sinha,Delhi,iOS,0,Low
TXN001248,2025-10-04 14:37:14.159082,13324,QR Code Payments,Aakash Choudhary,Kavita Reddy,Surat,iOS,0,Low
TXN001249,2025-10-05 06:13:14.159082,40838,Bill Payment,Vikram Joshi,Anita Sinha,Chennai,Android,0,Medium
TXN001250,2025-10-08 02:30:14.159082,25250,Shopping,Vikram Joshi,Anjali Verma,Vadodara,iOS,0,Medium
TXN001251,2025-10-05 11:30:14.159082,49788,Shopping,Rohan Mehta,Vijay Rao,Delhi,iOS,0,Low
TXN001252,2025-10-04 14:44:14.159082,34493,QR Code Payments,Rajesh Kumar,Vikram Joshi,Vadodara,iOS,0,Low
TXN001253,2025-10-03 08:52:14.159082,43182,Recharge,Sunita Das,Suresh Yadav,Kolkata,iOS,1,Low
TXN001254,2025-10-07 05:11:14.159082,8073,Subscription Payments,Vikram Joshi,Sunita Das,Kochi,iOS,0,Medium
TXN001255,2025-10-04 18:51:14.159082,8677,Shopping,Manish Tiwari,Meena Kumari,Jaipur,iOS,1,Medium
TXN001256,2025-10-01 16:55:14.159082,8170,Recharge,Meena Kumari,Ravi Singh,Patna,Android,0,High
TXN001257,2025-10-02 21:16:14.159082,8766,QR Code Payments,Sunita Das,Karan Kapoor,Madurai,iOS,0,Low
TXN001258,2025-10-05 21:00:14.159082,36468,P2P, Priya Gupta,Rajesh Kumar,Coimbatore,Android,0,Low
TXN001259,2025-10-07 21:08:14.159082,6883,Subscription Payments,Sunita Das,Pooja Nair,Meerut,Android,0,Low
TXN001260,2025-10-06 14:43:14.159082,46094,Bill Payment,Anita Sinha,Aakash Choudhary,Patna,iOS,1,Low
TXN001261,2025-10-06 08:02:14.159082,42014,Shopping,Rajesh Kumar,Rajesh Kumar,Raipur,Android,0,High
TXN001262,2025-10-07 18:11:14.159082,5071,Recharge,Vikram Joshi,Sunita Das,Bangalore,iOS,0,High
TXN001263,2025-10-02 17:51:14.159082,13590,P2P,Suresh Yadav,Anita Sinha,Chennai,Android,0,Low
TXN001264,2025-10-06 12:41:14.159082,45819,Bill Payment,Karan Kapoor,Ravi Singh,Thane,iOS,0,Low
TXN001265,2025-10-02 10:51:14.159082,45180,Recharge,Suresh Yadav,Rohan Mehta,Agra,Android,0,Low
TXN001266,2025-10-06 10:39:14.159082,2090,Recharge,Anjali Verma,Manish Tiwari,Coimbatore,Android,0,Medium
TXN001267,2025-10-01 22:23:14.159082,5399,Bill Payment,Pooja Nair,Suresh Yadav,Nashik,iOS,0,Low
TXN001268,2025-10-06 18:27:14.159082,45865,P2P,Meena Kumari,Rajesh Kumar,Raipur,Android,0,Low
TXN001269,2025-10-04 13:46:14.159082,20056,QR Code Payments,Vikram Joshi, Priya Gupta,Aurangabad,Android,0,Low
TXN001270,2025-10-04 02:23:14.159082,22459,P2P,Kavita Reddy,Deepak Malhotra,Mumbai,Android,0,Low
TXN001271,2025-10-05 06:00:14.159082,46340,Subscription Payments,Anita Sinha,Aakash Choudhary,Meerut,Android,0,High
TXN001272,2025-10-05 09:53:14.159082,37248,Shopping,Neha Sharma,Vijay Rao,Nashik,Android,0,Low
TXN001273,2025-10-06 14:07:14.159082,28834,Bill Payment,Meena Kumari,Vijay Rao,Chennai,iOS,0,Low
TXN001274,2025-10-05 23:07:14.159082,4857,QR Code Payments,Sunita Das,Suresh Yadav,Bangalore,Android,0,Low
TXN001275,2025-10-03 17:05:14.159082,19197,Bill Payment,Anita Sinha,Anjali Verma,Bangalore,Android,0,Low
TXN001276,2025-10-04 22:53:14.159082,10495,Bill Payment,Meena Kumari,Karan Kapoor,Hyderabad,iOS,0,Low
TXN001277,2025-10-01 23:24:14.159082,16341,P2P,Amit Patel,Sneha Iyer,Vadodara,iOS,0,Low
TXN001278,2025-10-06 12:53:14.159082,38456,Shopping,Vikram Joshi,Suresh Yadav,Agra,iOS,0,Low
TXN001279,2025-10-02 03:52:14.159082,27796,Subscription Payments,Meena Kumari,Meena Kumari,Surat,Android,0,Medium
TXN001280,2025-10-01 16:35:14.159082,5044,Recharge, Priya Gupta,Rajesh Kumar,Nashik,Android,0,Low
TXN001281,2025-10-08 04:41:14.159082,46263,Recharge,Anita Sinha,Rajesh Kumar,Chennai,Android,0,Low
TXN001282,2025-10-02 05:55:14.159082,19916,Bill Payment,Suresh Yadav,Pooja Nair,Meerut,Android,0,Low
TXN001283,2025-10-04 10:17:14.159082,49940,Shopping,Meena Kumari,Neha Sharma,Aurangabad,iOS,0,Low
TXN001284,2025-10-07 02:20:14.159082,37111,QR Code Payments,Suresh Yadav,Manish Tiwari,Thane,iOS,0,Low
TXN001285,2025-10-02 16:32:14.159082,25017,P2P,Amit Patel,Neha Sharma,Meerut,Android,0,Medium
TXN001286,2025-10-07 06:48:14.159082,31295,Shopping,Suresh Yadav,Kavita Reddy,Pune,Android,0,Low
TXN001287,2025-10-02 04:21:14.159082,21666,Shopping,Anjali Verma,Vikram Joshi,Vadodara,Android,0,Low
TXN001288,2025-10-07 11:55:14.159082,10016,P2P,Meena Kumari,Neha Sharma,Delhi,Android,0,Low
TXN001289,2025-10-02 12:25:14.159082,20906,Bill Payment,Vijay Rao,Pooja Nair,Patna,iOS,0,Low
TXN001290,2025-10-08 11:59:14.159082,10084,Shopping,Ravi Singh,Suresh Yadav,Vijayawada,iOS,0,Low
TXN001291,2025-10-04 07:19:14.159082,1859,Recharge,Anita Sinha,Pooja Nair,Bangalore,Android,0,Low
TXN001292,2025-10-08 02:12:14.159082,42049,P2P,Sunita Das,Vijay Rao,Coimbatore,iOS,0,Low
TXN001293,2025-10-03 03:10:14.159082,26938,QR Code Payments,Ravi Singh,Vijay Rao,Agra,Android,0,Low
TXN001294,2025-10-06 16:07:14.159082,2582,Subscription Payments,Pooja Nair,Rohan Mehta,Patna,Android,0,Low
TXN001295,2025-10-07 19:34:14.159082,24542,Bill Payment,Vijay Rao,Pooja Nair,Bhopal,iOS,0,Low
TXN001296,2025-10-05 16:18:14.159082,33819,P2P,Anita Sinha,Amit Patel,Patna,Android,0,Low
TXN001297,2025-10-07 12:05:14.159082,28065,Subscription Payments,Kavita Reddy,Deepak Malhotra,Bhopal,iOS,0,Low
TXN001298,2025-10-07 11:12:14.159082,2179,Subscription Payments,Ravi Singh,Suresh Yadav,Vijayawada,Android,0,Low
TXN001299,2025-10-02 12:25:14.159082,2817,QR Code Payments,Aakash Choudhary,Meena Kumari,Vadodara,iOS,0,High
TXN001300,2025-10-08 12:23:14.159082,28052,Shopping,Meena Kumari,Pooja Nair,Raipur,Android,0,Low
TXN001301,2025-10-07 14:21:14.159082,21008,QR Code Payments,Neha Sharma,Anita Sinha,Jodhpur,iOS,0,Low
TXN001302,2025-10-05 20:43:14.159082,42560,Shopping,Aakash Choudhary,Kavita Reddy,Ahmedabad,Android,0,Low
TXN001303,2025-10-02 19:23:14.159082,24961,Shopping,Vikram Joshi,Anita Sinha,Vijayawada,Android,0,High
TXN001304,2025-10-05 21:06:14.159082,7411,P2P,Rajesh Kumar,Amit Patel,Kolkata,iOS,0,High
TXN001305,2025-10-08 06:33:14.159082,28171,P2P,Manish Tiwari,Meena Kumari,Aurangabad,Android,1,Low
TXN001306,2025-10-05 00:13:14.159082,23670,Bill Payment,Karan Kapoor,Meena Kumari,Visakhapatnam,iOS,0,Low
TXN001307,2025-10-04 01:21:14.159082,18549,Shopping,Deepak Malhotra, Priya Gupta,Delhi,iOS,0,High
TXN001308,2025-10-08 10:05:14.159082,33636,Subscription Payments,Vikram Joshi,Manish Tiwari,Mumbai,Android,0,Low
TXN001309,2025-10-07 01:37:14.159082,38358,Recharge,Rajesh Kumar,Manish Tiwari,Indore,Android,0,Low
TXN001310,2025-10-01 19:35:14.159082,48402,Bill Payment,Rohan Mehta,Vijay Rao,Nashik,Android,1,Medium
TXN001311,2025-10-03 07:24:14.159082,28965,P2P,Vikram Joshi,Kavita Reddy,Jodhpur,Android,0,Low
TXN001312,2025-10-05 21:51:14.159082,6745,QR Code Payments,Deepak Malhotra,Anita Sinha,Lucknow,iOS,0,Low
TXN001313,2025-10-06 14:48:14.159082,38100,Bill Payment,Karan Kapoor,Sneha Iyer,Kochi,Android,0,Medium
TXN001314,2025-10-05 04:01:14.159082,26837,Bill Payment,Ravi Singh,Amit Patel,Nashik,Android,0,Low
TXN001315,2025-10-06 06:27:14.159082,11585,Bill Payment,Suresh Yadav,Ravi Singh,Patna,Android,0,Low
TXN001316,2025-10-04 23:32:14.159082,38665,Bill Payment,Rohan Mehta,Meena Kumari,Coimbatore,iOS,0,Low
TXN001317,2025-10-03 01:14:14.159082,25622,Recharge,Kavita Reddy,Anita Sinha,Madurai,Android,0,Low
TXN001318,2025-10-02 21:14:14.159082,12442,QR Code Payments,Sneha Iyer,Anjali Verma,Surat,iOS,0,Low
TXN001319,2025-10-06 18:46:14.159082,40906,QR Code Payments,Deepak Malhotra, Priya Gupta,Delhi,Android,0,Low
TXN001320,2025-10-06 09:37:14.159082,48870,QR Code Payments,Rohan Mehta,Karan Kapoor,Chennai,iOS,1,Low
TXN001321,2025-10-03 11:13:14.159082,13187,Shopping,Aakash Choudhary, Priya Gupta,Thane,Android,0,Medium
TXN001322,2025-10-02 23:52:14.159082,37741,Subscription Payments,Pooja Nair,Anita Sinha,Surat,Android,0,Low
TXN001323,2025-10-06 11:32:14.159082,34349,QR Code Payments,Amit Patel, Priya Gupta,Madurai,iOS,0,Medium
TXN001324,2025-10-07 15:30:14.159082,10193,Bill Payment,Neha Sharma,Ravi Singh,Aurangabad,Android,0,Medium
TXN001325,2025-10-07 13:29:14.159082,47290,Bill Payment,Manish Tiwari,Vikram Joshi,Patna,Android,0,Low
TXN001326,2025-10-04 15:55:14.159082,16538,QR Code Payments,Kavita Reddy,Pooja Nair,Vijayawada,Android,0,Low
TXN001327,2025-10-07 08:37:14.159082,40511,QR Code Payments,Vijay Rao,Ravi Singh,Kolkata,iOS,0,Medium
TXN001328,2025-10-01 17:46:14.159082,26499,Bill Payment,Vikram Joshi,Suresh Yadav,Indore,Android,1,Low
TXN001329,2025-10-03 22:31:14.159082,19946,Shopping,Manish Tiwari,Anjali Verma,Visakhapatnam,iOS,0,Low
TXN001330,2025-10-01 21:08:14.159082,15808,P2P,Meena Kumari,Rohan Mehta,Coimbatore,iOS,0,Low
TXN001331,2025-10-07 05:24:14.159082,44139,P2P,Neha Sharma,Ravi Singh,Gwalior,iOS,1,Medium
TXN001332,2025-10-05 23:47:14.159082,45468,QR Code Payments,Anjali Verma,Kavita Reddy,Kolkata,Android,1,Low
TXN001333,2025-10-02 14:45:14.159082,11098,Recharge,Neha Sharma,Ravi Singh,Bhopal,iOS,0,Low
TXN001334,2025-10-07 10:58:14.159082,47163,QR Code Payments,Deepak Malhotra,Meena Kumari,Patna,iOS,0,Low
TXN001335,2025-10-05 08:28:14.159082,30778,QR Code Payments,Anita Sinha,Aakash Choudhary,Nagpur,Android,0,Medium
TXN001336,2025-10-08 06:49:14.159082,10782,P2P,Sneha Iyer,Anjali Verma,Jodhpur,iOS,1,Low
TXN001337,2025-10-03 09:19:14.159082,49248,Bill Payment,Neha Sharma,Karan Kapoor,Nagpur,iOS,0,Low
TXN001338,2025-10-03 13:41:14.159082,8619,QR Code Payments,Rohan Mehta,Manish Tiwari,Raipur,Android,0,Low
TXN001339,2025-10-03 10:11:14.159082,31580,Bill Payment,Kavita Reddy,Meena Kumari,Kanpur,Android,0,Low
TXN001340,2025-10-04 02:56:14.159082,19794,Bill Payment,Rohan Mehta,Rohan Mehta,Coimbatore,iOS,0,Low
TXN001341,2025-10-07 13:16:14.159082,3400,Recharge,Sneha Iyer,Karan Kapoor,Ahmedabad,Android,0,Low
TXN001342,2025-10-01 22:17:14.159082,6822,Bill Payment,Amit Patel,Anita Sinha,Coimbatore,Android,0,Low
TXN001343,2025-10-02 19:43:14.159082,40086,P2P,Karan Kapoor,Sunita Das,Agra,Android,1,High
TXN001344,2025-10-02 21:39:14.159082,24260,Shopping,Vijay Rao,Neha Sharma,Aurangabad,iOS,0,Low
TXN001345,2025-10-04 06:58:14.159082,20159,Shopping,Rohan Mehta,Anita Sinha,Meerut,iOS,0,Low
TXN001346,2025-10-08 08:42:14.159082,35922,Subscription Payments,Ravi Singh,Rajesh Kumar,Vadodara,Android,0,Medium
TXN001347,2025-10-08 10:07:14.159082,13675,QR Code Payments,Deepak Malhotra,Sneha Iyer,Kanpur,iOS,0,Low
TXN001348,2025-10-06 06:53:14.159082,8070,P2P,Deepak Malhotra,Kavita Reddy,Aurangabad,Android,0,Low
TXN001349,2025-10-02 01:45:14.159082,35011,Bill Payment,Rajesh Kumar,Sneha Iyer,Aurangabad,Android,0,Medium
TXN001350,2025-10-03 12:25:14.159082,21691,Shopping,Amit Patel,Neha Sharma,Mumbai,Android,0,Low
TXN001351,2025-10-03 03:38:14.159082,31921,P2P,Neha Sharma,Meena Kumari,Lucknow,Android,0,Low
TXN001352,2025-10-07 23:41:14.159082,9603,Shopping,Vijay Rao,Pooja Nair,Lucknow,Android,0,Low
TXN001353,2025-10-03 16:54:14.159082,48017,Bill Payment,Anita Sinha,Rohan Mehta,Kanpur,iOS,0,Low
TXN001354,2025-10-01 17:34:14.159082,19022,Shopping,Vijay Rao,Vijay Rao,Jodhpur,iOS,0,Low
TXN001355,2025-10-08 00:53:14.159082,12275,QR Code Payments,Rajesh Kumar,Rajesh Kumar,Hyderabad,iOS,0,Medium
TXN001356,2025-10-05 04:50:14.159082,41224,QR Code Payments,Vijay Rao,Anita Sinha,Bangalore,iOS,0,Low
TXN001357,2025-10-02 05:48:14.159082,21489,Subscription Payments,Suresh Yadav,Pooja Nair,Vijayawada,Android,0,Low
TXN001358,2025-10-07 22:50:14.159082,47938,Subscription Payments,Sneha Iyer,Rajesh Kumar,Nagpur,Android,0,Low
TXN001359,2025-10-02 01:06:14.159082,922,Shopping,Aakash Choudhary,Manish Tiwari,Kanpur,iOS,0,High
TXN001360,2025-10-05 14:55:14.159082,17427,P2P,Vijay Rao,Sneha Iyer,Meerut,iOS,1,High
TXN001361,2025-10-04 05:00:14.159082,47157,QR Code Payments,Sneha Iyer, Priya Gupta,Meerut,Android,0,Low
TXN001362,2025-10-04 08:10:14.159082,6250,P2P,Aakash Choudhary,Karan Kapoor,Madurai,Android,0,Medium
TXN001363,2025-10-03 01:50:14.159082,4525,P2P,Anjali Verma,Deepak Malhotra,Thane,Android,0,Medium
TXN001364,2025-10-04 08:15:14.159082,16132,Shopping,Suresh Yadav,Aakash Choudhary,Aurangabad,iOS,0,Low
TXN001365,2025-10-02 06:06:14.159082,2298,P2P,Anita Sinha,Karan Kapoor,Surat,Android,0,Low
TXN001366,2025-10-06 06:28:14.159082,20179,QR Code Payments,Sunita Das, Priya Gupta,Chennai,Android,1,Low
TXN001367,2025-10-01 14:55:14.159082,36320,Bill Payment,Deepak Malhotra,Anita Sinha,Hyderabad,iOS,0,Medium
TXN001368,2025-10-04 00:02:14.159082,41974,Subscription Payments,Rohan Mehta,Karan Kapoor,Delhi,iOS,0,Medium
TXN001369,2025-10-05 17:52:14.159082,13959,Bill Payment,Sneha Iyer,Rohan Mehta,Hyderabad,iOS,0,Low
TXN001370,2025-10-04 19:51:14.159082,31519,P2P,Ravi Singh,Vikram Joshi,Kochi,Android,1,Low
TXN001371,2025-10-07 15:18:14.159082,8805,Bill Payment,Karan Kapoor,Amit Patel,Nashik,Android,0,Low
TXN001372,2025-10-01 21:19:14.159082,42980,QR Code Payments,Neha Sharma, Priya Gupta,Jaipur,iOS,0,Medium
TXN001373,2025-10-05 17:07:14.159082,23336,QR Code Payments,Vikram Joshi,Ravi Singh,Vijayawada,Android,0,Medium
TXN001374,2025-10-04 16:59:14.159082,22519,P2P,Neha Sharma,Karan Kapoor,Aurangabad,Android,0,Low
TXN001375,2025-10-03 02:22:14.159082,20078,Shopping,Vikram Joshi,Suresh Yadav,Raipur,Android,1,Low
TXN001376,2025-10-05 07:32:14.159082,37709,Bill Payment,Karan Kapoor,Kavita Reddy,Indore,iOS,0,Low
TXN001377,2025-10-03 17:10:14.159082,15458,Shopping,Manish Tiwari,Kavita Reddy,Thane,iOS,0,Medium
TXN001378,2025-10-04 00:32:14.159082,34277,Shopping,Vijay Rao,Aakash Choudhary,Ahmedabad,Android,1,Low
TXN001379,2025-10-08 03:32:14.159082,29478,Recharge,Anita Sinha,Vikram Joshi,Visakhapatnam,Android,0,Low
TXN001380,2025-10-07 17:33:14.159082,37434,P2P,Vikram Joshi,Meena Kumari,Vijayawada,Android,0,Medium
TXN001381,2025-10-07 00:35:14.159082,11482,Subscription Payments,Sunita Das,Neha Sharma,Bhopal,Android,1,Low
TXN001382,2025-10-07 22:36:14.159082,14696,QR Code Payments,Anjali Verma,Karan Kapoor,Hyderabad,iOS,0,Medium
TXN001383,2025-10-06 18:59:14.159082,33672,QR Code Payments,Pooja Nair,Anjali Verma,Raipur,iOS,0,Low
TXN001384,2025-10-04 22:14:14.159082,13321,P2P,Anjali Verma,Aakash Choudhary,Hyderabad,Android,1,Low
TXN001385,2025-10-03 11:51:14.159082,1379,Subscription Payments,Pooja Nair,Ravi Singh,Nashik,Android,0,High
TXN001386,2025-10-07 14:55:14.159082,46060,QR Code Payments,Suresh Yadav, Priya Gupta,Kolkata,iOS,0,Low
TXN001387,2025-10-06 20:16:14.159082,7183,P2P,Anjali Verma,Vijay Rao,Lucknow,Android,0,Low
TXN001388,2025-10-04 04:52:14.159082,43961,QR Code Payments,Kavita Reddy,Rohan Mehta,Delhi,iOS,0,Low
TXN001389,2025-10-02 07:26:14.159082,17871,Shopping,Deepak Malhotra,Amit Patel,Jodhpur,Android,0,Low
TXN001390,2025-10-03 07:11:14.159082,30075,Bill Payment,Amit Patel,Sunita Das,Patna,iOS,0,Low
TXN001391,2025-10-03 16:24:14.159082,45748,Bill Payment,Rajesh Kumar,Aakash Choudhary,Bangalore,Android,0,Medium
TXN001392,2025-10-08 12:29:14.159082,48385,QR Code Payments,Vikram Joshi,Deepak Malhotra,Thane,Android,0,High
TXN001393,2025-10-04 04:36:14.159082,19163,Recharge,Meena Kumari,Vijay Rao,Nagpur,iOS,0,Medium
TXN001394,2025-10-03 17:07:14.159082,2206,Subscription Payments,Sunita Das,Suresh Yadav,Hyderabad,iOS,1,Low
TXN001395,2025-10-08 05:36:14.159082,24657,Subscription Payments,Rohan Mehta,Ravi Singh,Kanpur,Android,0,Medium
TXN001396,2025-10-03 15:01:14.159082,48954,Subscription Payments,Rohan Mehta,Sneha Iyer,Nagpur,Android,0,Medium
TXN001397,2025-10-04 06:22:14.159082,20707,Shopping, Priya Gupta,Rajesh Kumar,Lucknow,iOS,0,Low
TXN001398,2025-10-07 13:20:14.159082,37699,Subscription Payments,Pooja Nair, Priya Gupta,Kochi,iOS,0,Low
TXN001399,2025-10-06 18:44:14.159082,28629,Bill Payment,Vikram Joshi,Rohan Mehta,Pune,Android,1,Low
TXN001400,2025-10-03 07:21:14.159082,36054,Shopping,Kavita Reddy,Manish Tiwari,Pune,Android,0,Medium
TXN001401,2025-10-02 06:31:14.159082,27956,P2P, Priya Gupta,Anjali Verma,Kanpur,iOS,0,Low
TXN001402,2025-10-06 11:15:14.159082,2673,Subscription Payments,Sneha Iyer,Rohan Mehta,Bangalore,iOS,0,Medium
TXN001403,2025-10-02 12:34:14.159082,12908,Subscription Payments,Amit Patel,Karan Kapoor,Vadodara,iOS,0,Low
TXN001404,2025-10-04 00:46:14.159082,35467,P2P,Vijay Rao,Manish Tiwari,Delhi,iOS,0,High
TXN001405,2025-10-08 01:19:14.159082,36901,Subscription Payments,Rohan Mehta,Suresh Yadav,Surat,iOS,0,Low
TXN001406,2025-10-05 23:27:14.159082,41296,P2P,Rajesh Kumar,Rohan Mehta,Kochi,Android,0,Low
TXN001407,2025-10-08 05:40:14.159082,34172,Shopping,Vikram Joshi, Priya Gupta,Jaipur,Android,0,Low
TXN001408,2025-10-04 21:42:14.159082,23852,Bill Payment,Anjali Verma,Karan Kapoor,Thane,iOS,0,Low
TXN001409,2025-10-05 15:12:14.159082,17785,P2P,Sneha Iyer,Amit Patel,Vijayawada,Android,0,Medium
TXN001410,2025-10-02 11:35:14.159082,41501,Recharge,Rajesh Kumar,Manish Tiwari,Vijayawada,Android,0,High
TXN001411,2025-10-03 10:00:14.159082,11472,P2P,Rajesh Kumar,Sneha Iyer,Jaipur,iOS,0,Low
TXN001412,2025-10-04 18:32:14.159082,9096,Subscription Payments,Manish Tiwari,Rohan Mehta,Meerut,Android,0,Low
TXN001413,2025-10-06 21:13:14.159082,16558,Shopping,Manish Tiwari,Anita Sinha,Raipur,Android,0,Low
TXN001414,2025-10-03 03:47:14.159082,31989,QR Code Payments,Sneha Iyer,Ravi Singh,Jaipur,Android,0,Low
TXN001415,2025-10-05 23:42:14.159082,26765,Shopping,Anita Sinha, Priya Gupta,Lucknow,iOS,0,Low
TXN001416,2025-10-04 02:32:14.159082,38343,QR Code Payments,Suresh Yadav,Kavita Reddy,Jodhpur,iOS,0,Medium
TXN001417,2025-10-02 15:42:14.159082,31753,P2P,Neha Sharma,Meena Kumari,Mumbai,Android,0,High
TXN001418,2025-10-04 21:58:14.159082,26757,Bill Payment,Pooja Nair, Priya Gupta,Hyderabad,Android,0,Low
TXN001419,2025-10-05 14:27:14.159082,40052,Recharge,Deepak Malhotra,Amit Patel,Indore,Android,0,Low
TXN001420,2025-10-07 19:20:14.159082,22280,Shopping,Vikram Joshi,Suresh Yadav,Kolkata,Android,0,Low
TXN001421,2025-10-04 09:43:14.159082,31996,Subscription Payments,Sneha Iyer,Karan Kapoor,Kanpur,Android,0,Low
TXN001422,2025-10-01 18:22:14.159082,12975,QR Code Payments,Anita Sinha,Suresh Yadav,Hyderabad,Android,0,Low
TXN001423,2025-10-06 14:59:14.159082,1722,Subscription Payments,Anita Sinha,Pooja Nair,Kolkata,iOS,0,Low
TXN001424,2025-10-05 16:27:14.159082,48856,Bill Payment,Pooja Nair,Meena Kumari,Vijayawada,Android,1,Low
TXN001425,2025-10-06 07:02:14.159082,40909,QR Code Payments,Anita Sinha,Amit Patel,Kanpur,Android,0,Low
TXN001426,2025-10-03 01:30:14.159082,16825,Shopping,Suresh Yadav,Rohan Mehta,Indore,iOS,0,Low
TXN001427,2025-10-03 05:51:14.159082,40860,P2P,Anita Sinha,Sneha Iyer,Surat,Android,0,Low
TXN001428,2025-10-06 09:30:14.159082,15746,Subscription Payments,Deepak Malhotra,Aakash Choudhary,Vadodara,Android,0,Low
